Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
4264;AV_Champs_Elysees;2021-12-04T08:00:00+01:00;511.0;4.70278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T09:00:00+01:00;598.0;5.41778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T10:00:00+01:00;809.0;11.94833;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T11:00:00+01:00;1114.0;25.27278;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T12:00:00+01:00;1232.0;31.90389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T13:00:00+01:00;1124.0;39.00667;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T14:00:00+01:00;1146.0;31.27778;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T15:00:00+01:00;1135.0;33.60389;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T16:00:00+01:00;1097.0;47.405;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T17:00:00+01:00;1096.0;41.31333;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T18:00:00+01:00;1175.0;47.47;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T19:00:00+01:00;1026.0;43.42945;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T20:00:00+01:00;976.0;44.92611;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T21:00:00+01:00;1010.0;35.38333;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T22:00:00+01:00;948.0;47.82889;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-04T23:00:00+01:00;1018.0;33.82333;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T00:00:00+01:00;1059.0;31.09834;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T01:00:00+01:00;1196.0;24.26667;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T02:00:00+01:00;1199.0;22.06222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T03:00:00+01:00;1212.0;18.96889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T04:00:00+01:00;1120.0;14.37167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T05:00:00+01:00;1000.0;8.30278;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T06:00:00+01:00;813.0;6.67778;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T07:00:00+01:00;707.0;5.75056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T08:00:00+01:00;335.0;4.05722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T09:00:00+01:00;370.0;4.57056;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T10:00:00+01:00;513.0;6.30889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T11:00:00+01:00;733.0;10.52834;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T12:00:00+01:00;810.0;21.96334;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T13:00:00+01:00;930.0;28.40111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T14:00:00+01:00;1148.0;56.74778;Bloqué;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T15:00:00+01:00;993.0;36.69611;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T16:00:00+01:00;1021.0;26.38389;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T17:00:00+01:00;1005.0;34.51722;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T18:00:00+01:00;1019.0;34.99056;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T19:00:00+01:00;1132.0;36.80445;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T20:00:00+01:00;1091.0;26.91111;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T21:00:00+01:00;1032.0;28.16944;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T22:00:00+01:00;946.0;16.78889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-05T23:00:00+01:00;866.0;18.20889;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T00:00:00+01:00;805.0;13.15389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T01:00:00+01:00;793.0;9.02445;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T02:00:00+01:00;383.0;5.64;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T03:00:00+01:00;248.0;2.93611;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T04:00:00+01:00;170.0;2.45333;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T05:00:00+01:00;189.0;1.67389;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T06:00:00+01:00;342.0;3.17556;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T07:00:00+01:00;652.0;5.92889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T08:00:00+01:00;966.0;10.04167;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T09:00:00+01:00;1150.0;11.79722;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T10:00:00+01:00;1286.0;17.81167;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T11:00:00+01:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T12:00:00+01:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T13:00:00+01:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T14:00:00+01:00;1112.0;27.02334;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T15:00:00+01:00;;;Inconnu;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T16:00:00+01:00;1122.0;26.85222;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T17:00:00+01:00;1099.0;40.91945;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T18:00:00+01:00;1170.0;33.87167;Saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T19:00:00+01:00;1109.0;26.92445;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T20:00:00+01:00;1086.0;24.87;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T21:00:00+01:00;946.0;21.06778;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T22:00:00+01:00;867.0;19.26333;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-06T23:00:00+01:00;831.0;15.89333;Pré-saturé;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-07T00:00:00+01:00;920.0;11.85445;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-07T01:00:00+01:00;743.0;13.37111;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
4264;AV_Champs_Elysees;2021-12-07T02:00:00+01:00;493.0;5.72889;Fluide;2294;Av_Champs_Elysees-Washington;2293;Av_Champs_Elysees-Berri;Invalide;01/01/2005;01/06/2019;48.871535879911605, 2.301722792456062;"{""coordinates"": [[2.3009951475, 48.8717770435], [2.3024504374, 48.8712947163]], ""type"": ""LineString""}"
